ItemName,Price,EquipEffect,EquipPower,PluckEffect,ThrowEffect,ThrowPower,NaturalGiftPower,NaturalGiftType,prevent_toss,selectable,FieldPocket,battlePocket,fieldUseFunc,battleUseFunc,partyUse,WorkRecvSleep,WorkRecvPoison,WorkRecvBurn,WorkRecvFreeze,WorkRecvParalyze,WorkRecvConfuse,inf_heal,guard_spec,revive,revive_all,WorkLevel,evolve,WorkAttack,WorkDefense,WorkSpAttack,spdef_stages,WorkSpeed,WorkAccuracy,WorkCritical,WorkPpUp,WorkPpRcv,hp_restore,hp_ev_up,atk_ev_up,def_ev_up,speed_ev_up,spatk_ev_up,spdef_ev_up,friendship_mod_lo,friendship_mod_med,friendship_mod_hi,WorkStatusHp,WorkStatusAtk,WorkStatusDef,WorkStatusSpd,WorkStatusSAtk,WorkStatusSDef,hp_restore_param,pp_restore_param,friendship_mod_lo_param,friendship_mod_med_param,friendship_mod_hi_param
ITEM_SWABLU_FLUFF,100,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_ZANGOOSE_CLAW,120,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_SEVIPER_FANG,120,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_BARBOACH_SLIME,60,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_SHUPPET_SCRAP,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_TROPIUS_LEAF,140,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_SNORUNT_FUR,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_LUVDISC_SCALES,160,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_BAGON_SCALES,200,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_STARLY_FEATHER,60,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_KRICKETOT_SHELL,40,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_SHINX_FANG,60,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_COMBEE_HONEY,100,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_PACHIRISU_FUR,100,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_BUIZEL_FUR,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_SHELLOS_MUCUS,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_DRIFLOON_GAS,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_STUNKY_FUR,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_BRONZOR_FRAGMENT,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_BONSLY_TEARS,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_HAPPINY_DUST,300,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_SPIRITOMB_FRAGMENT,240,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_GIBLE_SCALES,200,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_RIOLU_FUR,160,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_HIPPOPOTAS_SAND,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_CROAGUNK_POISON,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_FINNEON_SCALES,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_SNOVER_BERRIES,60,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_ROTOM_SPARKS,200,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_PETILIL_LEAF,60,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_BASCULIN_FANG,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_SANDILE_CLAW,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_ZORUA_FUR,140,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_GOTHITA_EYELASH,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_DEERLING_HAIR,60,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_FOONGUS_SPORES,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_ALOMOMOLA_MUCUS,120,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_TYNAMO_SLIME,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_AXEW_SCALES,200,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_CUBCHOO_FUR,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_CRYOGONAL_ICE,100,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_PAWNIARD_BLADE,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_RUFFLET_FEATHER,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_DEINO_SCALES,200,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_LARVESTA_FUZZ,200,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_FLETCHLING_FEATHER,60,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_SCATTERBUG_POWDER,40,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_LITLEO_TUFT,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_FLABEBE_POLLEN,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_SKIDDO_LEAF,80,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_SKRELP_KELP,100,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_CLAUNCHER_CLAW,100,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_HAWLUCHA_DOWN,100,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_DEDENNE_FUR,100,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
ITEM_GOOMY_GOO,140,SOUBI_NONE,0,TUIBAMU_NONE,FALSE,0,0,18,FALSE,FALSE,FPOCKET_MATERIAL,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
